EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,TotalWorkingYears,YearsAtCompany,Attrition,EducationField,JobSatisfaction,OverTime,MaritalStatus,PerformanceRating
EMP2204,29,Female,IT,Executive,7709.38,23,13,No,Other,1,No,Divorced,3
EMP2205,44,Male,HR,Consultant,3076.59,33,19,No,Medical,1,Yes,Single,3
EMP2206,50,Female,IT,Analyst,12827.23,14,14,No,Human Resources,1,No,Divorced,3
EMP2207,39,Male,R&D,Engineer,11672.71,17,7,No,Life Sciences,1,No,Divorced,3
EMP2208,52,Male,IT,Engineer,7452.51,19,4,No,Other,3,No,Married,3
EMP2209,51,Female,IT,Engineer,3164.58,33,12,No,Marketing,3,Yes,Divorced,3
EMP2210,56,Female,Sales,Engineer,19905.4,1,1,No,Life Sciences,3,No,Divorced,3
EMP2211,39,Female,R&D,Executive,10934.76,13,7,No,Technical Degree,4,No,Married,4
EMP2212,38,Male,Finance,Consultant,15730.07,27,27,No,Medical,2,No,Married,3
EMP2213,35,Female,Sales,Engineer,10415.5,6,6,No,Life Sciences,3,No,Single,3
EMP2214,52,Male,Finance,Manager,3255.48,6,2,No,Marketing,1,Yes,Married,3
EMP2215,45,Female,HR,Engineer,7918.01,33,33,No,Marketing,3,No,Single,3
EMP2216,56,Female,Finance,Consultant,8101.93,30,28,No,Medical,2,No,Divorced,3
EMP2217,55,Male,IT,Engineer,17171.18,23,18,No,Medical,4,No,Single,3
EMP2218,24,Male,Finance,Executive,13949.02,10,4,No,Life Sciences,1,No,Married,2
EMP2219,58,Male,Sales,Analyst,7320.02,19,8,No,Technical Degree,4,Yes,Divorced,1
EMP2220,47,Male,Sales,Analyst,19435.45,28,3,No,Human Resources,3,Yes,Single,3
EMP2221,44,Male,Finance,Consultant,8126.98,23,6,No,Marketing,1,Yes,Single,4
EMP2222,36,Male,Sales,Analyst,19969.1,4,2,No,Medical,1,No,Single,3
EMP2223,25,Female,Sales,Analyst,19932.86,20,13,No,Human Resources,3,No,Divorced,1
EMP2224,50,Female,Finance,Manager,5846.18,19,9,No,Human Resources,3,No,Single,4
EMP2225,43,Male,R&D,Consultant,7972.97,27,9,No,Human Resources,2,No,Single,3
EMP2226,46,Female,R&D,Consultant,11005.77,34,9,Yes,Technical Degree,3,No,Married,3
EMP2227,34,Male,HR,Analyst,14121.76,4,3,No,Medical,3,No,Single,3
EMP2228,39,Female,Sales,Analyst,11740.83,7,7,No,Marketing,3,Yes,Divorced,2
EMP2229,54,Female,Finance,Analyst,19465.23,7,5,No,Medical,1,No,Married,3
EMP2230,37,Male,Sales,Executive,15169.81,26,22,No,Life Sciences,2,No,Divorced,3
EMP2231,23,Male,IT,Engineer,6210.78,26,16,No,Marketing,1,No,Married,3
EMP2232,56,Male,Sales,Executive,4339.21,19,2,Yes,Medical,3,Yes,Married,3
EMP2233,55,Female,Sales,Consultant,14547.02,9,6,No,Marketing,2,No,Single,3
EMP2234,51,Male,R&D,Manager,5272.92,20,2,No,Life Sciences,3,No,Divorced,3
EMP2235,34,Female,Finance,Engineer,16284.34,16,8,No,Other,1,No,Single,3
EMP2236,34,Male,Sales,Manager,7943.14,17,4,No,Marketing,1,No,Married,3
EMP2237,39,Female,R&D,Consultant,8220.63,22,21,No,Other,3,No,Single,2
EMP2238,53,Female,HR,Consultant,2688.97,13,8,No,Human Resources,2,No,Married,3
EMP2239,53,Male,R&D,Manager,14767.7,12,11,Yes,Technical Degree,1,No,Married,3
EMP2240,56,Female,R&D,Manager,4482.22,10,8,No,Life Sciences,3,No,Divorced,4
EMP2241,50,Female,R&D,Manager,16025.41,1,1,Yes,Marketing,4,No,Divorced,3
EMP2242,50,Male,Sales,Consultant,11107.69,32,28,No,Life Sciences,3,No,Divorced,3
EMP2243,37,Female,Sales,Analyst,16224.9,30,14,No,Human Resources,3,No,Divorced,1
EMP2244,31,Male,HR,Manager,12718.71,8,4,No,Other,2,No,Single,4
EMP2245,51,Male,IT,Engineer,3942.58,21,16,No,Technical Degree,3,No,Divorced,3
EMP2246,46,Male,IT,Consultant,15898.92,22,6,Yes,Life Sciences,4,No,Divorced,4
EMP2247,41,Male,IT,Executive,3721.49,18,1,Yes,Other,3,No,Divorced,4
EMP2248,26,Female,HR,Executive,10877.28,2,2,Yes,Human Resources,4,No,Married,3
EMP2249,22,Female,IT,Engineer,5516.11,9,7,Yes,Human Resources,1,No,Married,2
EMP2250,51,Female,IT,Analyst,15665.87,3,1,Yes,Human Resources,3,No,Divorced,3
EMP2251,24,Male,R&D,Manager,18452.85,26,2,No,Other,2,Yes,Married,1
EMP2252,35,Female,Sales,Consultant,12197.21,21,17,No,Marketing,3,No,Married,2
EMP2253,51,Female,Sales,Manager,11725.08,30,20,No,Medical,4,No,Single,3
EMP2254,25,Male,R&D,Consultant,15869.36,28,13,No,Life Sciences,4,No,Married,3
EMP2255,39,Male,R&D,Executive,2588.88,26,5,No,Medical,2,No,Single,3
EMP2256,58,Female,R&D,Manager,18560.78,34,17,No,Human Resources,4,Yes,Married,3
EMP2257,46,Male,Sales,Engineer,5955.35,8,5,No,Medical,3,No,Divorced,3
EMP2258,22,Male,IT,Analyst,19722.08,10,6,No,Other,4,No,Married,2
EMP2259,36,Male,R&D,Engineer,15384.44,14,3,No,Human Resources,3,No,Married,3
EMP2260,30,Male,HR,Analyst,16049.4,15,12,No,Human Resources,3,No,Single,3
EMP2261,36,Female,R&D,Manager,13983.55,17,15,Yes,Technical Degree,4,No,Divorced,3
EMP2262,45,Male,Finance,Manager,10754.11,18,7,No,Technical Degree,2,No,Single,3
EMP2263,25,Male,R&D,Analyst,12503.48,32,30,Yes,Other,1,No,Divorced,3
EMP2264,33,Male,Sales,Executive,3312.05,23,6,Yes,Other,2,Yes,Divorced,2
EMP2265,58,Male,R&D,Consultant,13419.29,23,4,Yes,Medical,1,Yes,Single,3
EMP2266,58,Male,Finance,Engineer,13456.72,15,3,No,Life Sciences,2,No,Married,4
EMP2267,27,Male,HR,Engineer,18096.01,24,5,No,Medical,3,Yes,Divorced,2
EMP2268,45,Male,IT,Engineer,11348.99,28,3,No,Other,3,Yes,Married,3
EMP2269,32,Male,R&D,Manager,3850.03,16,10,No,Life Sciences,4,Yes,Single,3
EMP2270,34,Female,Finance,Engineer,7858.43,16,9,No,Medical,1,No,Single,3
EMP2271,55,Male,Finance,Consultant,13973.51,6,1,No,Marketing,1,Yes,Single,3
EMP2272,46,Female,HR,Consultant,6687.03,2,2,No,Marketing,4,Yes,Single,4
EMP2273,28,Male,Sales,Analyst,7409.24,13,13,No,Life Sciences,2,Yes,Divorced,3
EMP2274,25,Male,R&D,Manager,16858.21,9,6,No,Technical Degree,4,No,Single,3
EMP2275,29,Male,Finance,Consultant,12725.6,34,28,No,Life Sciences,2,No,Married,3
EMP2276,41,Male,HR,Executive,11399.23,17,4,No,Medical,4,Yes,Married,3
EMP2277,50,Female,IT,Manager,8072.91,27,2,No,Human Resources,1,No,Divorced,4
EMP2278,31,Male,Finance,Manager,15291.24,29,26,No,Marketing,1,No,Single,3
EMP2279,55,Male,HR,Consultant,7535.07,22,4,No,Human Resources,2,No,Divorced,3
EMP2280,47,Female,Sales,Executive,15398.61,24,8,Yes,Marketing,1,No,Divorced,4
EMP2281,24,Female,Sales,Analyst,3726.78,7,5,No,Medical,1,No,Divorced,4
EMP2282,27,Male,Finance,Consultant,17629.47,34,9,Yes,Marketing,1,Yes,Single,4
EMP2283,26,Female,Finance,Executive,11242.41,12,1,No,Life Sciences,1,No,Married,3
EMP2284,26,Female,R&D,Manager,10173.89,23,13,No,Human Resources,3,No,Married,3
EMP2285,44,Female,HR,Executive,13192.91,15,2,No,Other,4,No,Divorced,3
EMP2286,30,Male,Finance,Manager,13423.36,33,15,No,Human Resources,4,No,Divorced,2
EMP2287,56,Male,R&D,Consultant,4810.62,13,2,No,Medical,3,No,Married,3
EMP2288,41,Male,R&D,Consultant,15734.09,23,11,No,Other,1,No,Married,2
EMP2289,56,Female,Finance,Engineer,7328.75,32,29,No,Human Resources,4,Yes,Single,4
EMP2290,39,Male,Sales,Engineer,18336.83,1,1,Yes,Medical,4,No,Divorced,3
EMP2291,38,Female,HR,Engineer,16812.39,5,5,No,Technical Degree,4,No,Single,3
EMP2292,45,Male,HR,Consultant,8559.66,13,3,No,Life Sciences,2,No,Married,3
EMP2293,24,Male,Sales,Analyst,16635.44,5,3,No,Marketing,3,No,Married,2
EMP2294,53,Female,Finance,Consultant,8736.83,32,9,No,Marketing,2,Yes,Married,3
EMP2295,56,Male,HR,Executive,4266.58,21,5,No,Marketing,2,No,Married,3
EMP2296,59,Female,Finance,Consultant,19333.04,24,5,Yes,Technical Degree,3,No,Single,4
EMP2297,34,Female,Finance,Consultant,13920.54,18,11,No,Life Sciences,4,Yes,Married,2
EMP2298,46,Male,R&D,Manager,10481.74,21,20,Yes,Human Resources,2,No,Divorced,3
EMP2299,30,Female,Sales,Manager,9461.03,10,9,No,Human Resources,4,No,Married,3
EMP2300,25,Male,Finance,Manager,8182.34,24,24,No,Life Sciences,2,No,Divorced,1
EMP2301,35,Male,IT,Consultant,19675.33,21,4,No,Other,4,No,Married,3
EMP2302,58,Female,Sales,Analyst,4858.08,25,20,Yes,Life Sciences,1,No,Single,3
EMP2303,55,Male,HR,Executive,8009.09,23,18,No,Marketing,1,No,Divorced,3
EMP2304,32,Female,R&D,Executive,10996.21,22,3,No,Human Resources,1,No,Single,3
EMP2305,24,Male,HR,Analyst,10864.99,4,4,No,Life Sciences,3,No,Married,3
EMP2306,49,Male,HR,Analyst,10748.91,34,14,No,Human Resources,1,No,Single,4
EMP2307,50,Male,Sales,Executive,5576.22,6,2,No,Life Sciences,2,Yes,Married,3
EMP2308,30,Male,HR,Engineer,5036.32,28,8,Yes,Medical,4,Yes,Single,3
EMP2309,24,Male,Finance,Manager,6958.43,31,24,No,Marketing,4,No,Single,3
EMP2310,46,Female,HR,Manager,18504.21,23,16,Yes,Life Sciences,4,Yes,Divorced,3
EMP2311,55,Female,R&D,Executive,4478.43,6,4,No,Technical Degree,4,No,Married,1
EMP2312,33,Female,R&D,Analyst,15754.94,16,15,No,Life Sciences,2,No,Single,3
EMP2313,30,Female,IT,Engineer,15757.1,2,1,No,Medical,4,No,Married,3
EMP2314,36,Female,R&D,Executive,16670.98,24,17,Yes,Technical Degree,2,Yes,Divorced,3
EMP2315,46,Female,HR,Manager,18015.77,17,12,No,Technical Degree,2,Yes,Single,4
EMP2316,26,Male,R&D,Consultant,7103.13,1,1,No,Life Sciences,4,Yes,Married,4
EMP2317,32,Male,Sales,Analyst,6429.79,6,2,No,Medical,4,No,Single,2
EMP2318,55,Female,R&D,Consultant,10646.35,5,5,No,Technical Degree,4,No,Single,3
EMP2319,45,Female,Finance,Executive,7139.06,29,16,No,Marketing,2,Yes,Single,1
EMP2320,36,Male,Sales,Manager,15350.42,12,5,No,Other,3,No,Single,3
EMP2321,59,Male,IT,Engineer,13628.94,3,2,No,Marketing,2,No,Divorced,2
EMP2322,29,Male,Finance,Consultant,17812.28,1,1,No,Human Resources,3,No,Divorced,4
EMP2323,26,Female,HR,Engineer,3947.92,27,20,No,Human Resources,4,Yes,Married,4
EMP2324,47,Female,HR,Manager,18513.96,24,9,No,Medical,2,No,Married,1
EMP2325,39,Female,HR,Consultant,7633.6,19,9,Yes,Technical Degree,4,No,Single,3
EMP2326,27,Male,Finance,Engineer,11087.15,8,4,Yes,Marketing,3,No,Single,3
EMP2327,58,Male,Finance,Engineer,10175.7,2,1,No,Marketing,3,Yes,Single,3
EMP2328,34,Female,Finance,Consultant,15805.45,30,11,No,Other,2,Yes,Divorced,3
EMP2329,49,Female,Sales,Manager,9855.83,30,1,No,Medical,2,No,Single,3
EMP2330,26,Male,Sales,Engineer,19012.18,32,18,No,Technical Degree,2,Yes,Married,4
EMP2331,34,Male,HR,Executive,18294.34,1,1,Yes,Medical,2,No,Single,3
EMP2332,38,Male,R&D,Consultant,17762.82,13,13,Yes,Life Sciences,1,No,Divorced,3
EMP2333,53,Male,HR,Analyst,3747.02,11,1,No,Marketing,1,No,Single,3
EMP2334,50,Female,IT,Analyst,17449.52,10,8,No,Medical,4,No,Divorced,4
EMP2335,24,Male,Sales,Manager,16178.62,26,25,No,Medical,3,No,Divorced,3
EMP2336,55,Male,Finance,Executive,4311.48,20,16,No,Other,3,No,Divorced,2
EMP2337,48,Male,Sales,Engineer,4379.75,17,9,No,Life Sciences,4,No,Divorced,3
EMP2338,34,Female,Finance,Analyst,4270.37,17,12,No,Human Resources,4,No,Married,4
EMP2339,54,Female,IT,Manager,2698.32,4,3,No,Marketing,4,No,Divorced,2
EMP2340,27,Male,IT,Executive,12101.1,5,1,No,Other,1,No,Married,3
EMP2341,45,Male,Sales,Executive,19534.4,23,18,No,Medical,4,No,Married,2
EMP2342,40,Male,Finance,Manager,10176.98,10,5,No,Marketing,3,No,Single,3
EMP2343,37,Female,IT,Manager,11963.26,28,27,No,Human Resources,4,Yes,Single,4
EMP2344,49,Female,HR,Engineer,19439.47,33,10,No,Medical,2,No,Divorced,3
EMP2345,54,Female,HR,Manager,6965.69,26,15,No,Life Sciences,3,Yes,Single,3
EMP2346,34,Male,Finance,Engineer,17523.23,29,25,No,Marketing,3,No,Divorced,4
EMP2347,46,Female,Sales,Engineer,12061.83,27,7,No,Other,3,No,Single,2
EMP2348,57,Male,IT,Consultant,12465.84,18,5,Yes,Life Sciences,1,Yes,Divorced,4
EMP2349,48,Male,Sales,Executive,8505.54,10,4,No,Human Resources,1,Yes,Single,3
EMP2350,59,Male,HR,Executive,12327.73,5,4,Yes,Human Resources,3,No,Single,3
EMP2351,28,Female,IT,Executive,3779.99,10,4,No,Marketing,2,No,Married,3
EMP2352,26,Male,Sales,Consultant,15881.26,21,15,No,Human Resources,3,No,Single,3
EMP2353,52,Female,R&D,Engineer,7482.04,24,10,No,Technical Degree,1,No,Single,4
EMP2354,44,Female,Finance,Engineer,18033.15,3,2,No,Other,2,No,Divorced,4
EMP2355,31,Male,Finance,Manager,8937.39,31,29,No,Marketing,3,Yes,Married,3
EMP2356,53,Male,R&D,Consultant,4999.42,2,2,No,Technical Degree,1,No,Divorced,3
EMP2357,51,Female,HR,Manager,14677.93,2,2,Yes,Human Resources,2,Yes,Single,3
EMP2358,52,Male,IT,Consultant,5380.12,34,26,No,Marketing,4,No,Divorced,3
EMP2359,39,Female,Finance,Manager,15689.41,20,10,Yes,Technical Degree,4,Yes,Married,4
EMP2360,57,Male,R&D,Analyst,19441.96,33,17,No,Human Resources,3,No,Divorced,3
EMP2361,23,Female,R&D,Executive,16142.18,4,1,Yes,Medical,4,No,Single,4
EMP2362,35,Female,HR,Executive,2892.86,11,2,No,Medical,1,No,Divorced,4
EMP2363,34,Female,HR,Engineer,12998.0,5,5,No,Life Sciences,2,No,Single,3
EMP2364,50,Female,Sales,Analyst,14669.69,25,9,Yes,Medical,3,Yes,Married,4
EMP2365,33,Male,Finance,Executive,16945.52,34,7,No,Technical Degree,2,No,Married,4
EMP2366,23,Male,Sales,Engineer,3480.04,9,8,No,Other,2,Yes,Divorced,3
EMP2367,53,Female,R&D,Analyst,10901.89,6,6,No,Medical,2,No,Married,3
EMP2368,34,Female,IT,Executive,11868.99,18,9,No,Marketing,1,Yes,Divorced,3
EMP2369,48,Male,IT,Manager,5459.69,14,6,No,Marketing,3,Yes,Single,2
EMP2370,38,Male,HR,Consultant,8142.87,19,7,No,Marketing,4,Yes,Divorced,3
EMP2371,52,Male,IT,Analyst,10203.88,14,9,No,Medical,2,No,Single,3
EMP2372,55,Male,IT,Engineer,17081.17,17,17,No,Medical,2,No,Married,2
EMP2373,45,Male,IT,Analyst,18764.63,29,20,Yes,Life Sciences,2,No,Single,4
EMP2374,56,Male,R&D,Engineer,13497.4,17,7,No,Other,1,Yes,Single,3
EMP2375,27,Female,IT,Analyst,9411.54,8,3,No,Other,4,No,Single,3
EMP2376,40,Male,IT,Engineer,6945.54,1,1,No,Human Resources,2,No,Single,3
EMP2377,51,Male,IT,Executive,19687.37,7,7,No,Life Sciences,1,No,Single,4
EMP2378,28,Female,Sales,Manager,19702.85,5,4,No,Technical Degree,1,No,Divorced,4
EMP2379,31,Male,R&D,Executive,18687.1,24,19,No,Marketing,2,No,Single,1
EMP2380,53,Male,HR,Manager,16249.21,28,20,No,Medical,2,Yes,Single,4
EMP2381,55,Male,Sales,Executive,8201.14,17,12,No,Human Resources,1,No,Single,3
EMP2382,49,Male,Finance,Executive,16797.51,20,7,No,Human Resources,1,No,Single,3
EMP2383,36,Male,R&D,Analyst,9653.88,3,3,No,Medical,2,No,Single,3
EMP2384,51,Female,R&D,Consultant,8218.53,26,6,No,Life Sciences,1,No,Single,4
EMP2385,58,Male,Finance,Engineer,15535.14,15,9,No,Human Resources,1,No,Married,4
EMP2386,50,Female,Finance,Engineer,3893.94,8,1,No,Other,2,No,Divorced,3
EMP2387,43,Female,Finance,Engineer,3349.85,13,11,No,Life Sciences,2,No,Single,3
EMP2388,25,Male,HR,Manager,10339.19,3,1,No,Medical,3,No,Divorced,3
EMP2389,41,Female,IT,Engineer,10298.68,1,1,No,Life Sciences,4,No,Married,3
EMP2390,53,Male,R&D,Engineer,18173.77,9,7,No,Other,2,No,Married,3
EMP2391,57,Female,IT,Analyst,4707.68,31,8,No,Marketing,2,No,Single,3
EMP2392,25,Female,IT,Executive,4657.47,26,22,No,Medical,2,No,Divorced,3
EMP2393,48,Male,Finance,Engineer,5080.42,17,17,No,Other,4,Yes,Single,3
EMP2394,38,Male,HR,Consultant,3020.38,34,17,Yes,Medical,3,No,Married,3
EMP2395,33,Male,Sales,Engineer,3755.31,9,6,No,Other,1,No,Married,3
EMP2396,43,Male,HR,Manager,14047.72,13,2,No,Other,4,No,Divorced,3
EMP2397,38,Male,IT,Manager,10052.73,5,1,No,Human Resources,2,No,Single,4
EMP2398,31,Female,HR,Manager,15863.05,13,13,No,Human Resources,2,Yes,Divorced,2
EMP2399,22,Female,Finance,Engineer,19870.46,1,1,Yes,Human Resources,3,Yes,Divorced,3
EMP2400,43,Female,Sales,Analyst,14033.11,25,18,No,Marketing,3,No,Married,3
EMP2401,47,Female,Finance,Consultant,3382.97,4,4,Yes,Marketing,3,Yes,Divorced,1
EMP2402,39,Female,Sales,Engineer,4329.85,10,6,No,Other,1,No,Married,3
EMP2403,35,Female,IT,Analyst,17917.57,28,28,No,Technical Degree,4,Yes,Single,4
EMP2404,50,Female,Sales,Analyst,11731.18,6,2,No,Medical,4,No,Divorced,3
EMP2405,33,Male,Sales,Engineer,16934.65,27,2,No,Human Resources,3,No,Divorced,3
EMP2406,57,Male,Sales,Engineer,17490.72,12,2,No,Medical,1,No,Single,3
EMP2407,56,Female,HR,Analyst,18734.3,3,3,No,Other,4,Yes,Divorced,4
EMP2408,33,Female,HR,Analyst,19122.01,33,14,No,Life Sciences,2,No,Single,3
EMP2409,28,Male,IT,Analyst,12209.45,10,7,Yes,Other,2,Yes,Married,4
EMP2410,50,Male,Sales,Engineer,8467.85,31,21,No,Marketing,2,Yes,Married,3
EMP2411,32,Male,R&D,Analyst,19332.64,15,5,No,Technical Degree,4,No,Divorced,3
EMP2412,54,Male,IT,Manager,12079.61,7,4,No,Life Sciences,3,No,Married,2
EMP2413,27,Female,Sales,Engineer,3624.42,14,12,No,Medical,2,Yes,Married,3
EMP2414,36,Male,Sales,Manager,13748.59,14,7,No,Marketing,3,No,Single,3
EMP2415,53,Female,HR,Executive,12784.48,3,2,No,Human Resources,1,Yes,Married,3
EMP2416,32,Female,IT,Engineer,18176.38,3,1,No,Life Sciences,2,No,Married,1
EMP2417,44,Female,Sales,Executive,13930.78,22,4,No,Marketing,1,Yes,Married,3
EMP2418,47,Male,Sales,Analyst,8608.42,19,4,No,Medical,3,No,Single,3
EMP2419,55,Male,IT,Analyst,19408.95,12,2,No,Other,4,Yes,Divorced,3
EMP2420,55,Female,R&D,Consultant,16528.34,5,3,No,Medical,3,No,Single,4
EMP2421,50,Female,IT,Analyst,13532.31,10,1,No,Life Sciences,2,No,Divorced,3
EMP2422,25,Female,IT,Executive,7626.19,33,17,No,Life Sciences,2,No,Divorced,3
EMP2423,38,Male,R&D,Analyst,9036.96,13,7,No,Other,3,Yes,Married,4
EMP2424,56,Female,IT,Engineer,14224.47,32,30,No,Life Sciences,2,No,Married,4
EMP2425,34,Male,Sales,Analyst,3759.66,11,5,Yes,Technical Degree,2,No,Single,3
EMP2426,36,Female,IT,Consultant,6991.91,24,19,No,Human Resources,1,No,Single,3
EMP2427,50,Female,R&D,Analyst,14993.27,19,7,No,Marketing,4,No,Single,4
EMP2428,50,Female,Finance,Executive,10900.32,6,6,No,Other,3,No,Married,3
EMP2429,32,Male,IT,Executive,9541.89,4,2,No,Medical,1,Yes,Divorced,3
EMP2430,53,Male,HR,Analyst,5150.51,33,16,No,Medical,2,No,Single,3
EMP2431,23,Female,Sales,Executive,10232.36,13,8,No,Human Resources,1,No,Divorced,3
EMP2432,35,Male,Sales,Executive,15987.11,19,18,No,Life Sciences,4,Yes,Married,4
EMP2433,41,Female,HR,Consultant,7120.22,12,7,Yes,Life Sciences,3,No,Married,3
EMP2434,43,Male,HR,Engineer,2594.47,11,11,No,Medical,4,No,Married,3
EMP2435,32,Male,IT,Consultant,14198.84,6,1,No,Human Resources,4,No,Married,2
EMP2436,48,Male,HR,Manager,19520.97,12,6,No,Medical,1,No,Divorced,3
EMP2437,24,Female,Finance,Consultant,13119.46,27,18,No,Life Sciences,1,No,Divorced,3
EMP2438,38,Male,R&D,Analyst,4598.63,25,18,No,Other,4,No,Single,3
EMP2439,49,Male,HR,Engineer,8112.83,3,1,No,Marketing,2,No,Divorced,3
EMP2440,50,Female,HR,Analyst,17683.73,3,2,No,Life Sciences,3,Yes,Divorced,3
EMP2441,42,Female,Finance,Manager,6569.94,20,14,No,Other,2,No,Divorced,3
EMP2442,37,Female,Sales,Engineer,13134.68,28,14,No,Marketing,2,Yes,Single,3
EMP2443,58,Female,Sales,Executive,9546.75,23,14,No,Technical Degree,3,Yes,Divorced,3
EMP2444,41,Male,IT,Consultant,6137.27,3,1,No,Human Resources,1,No,Divorced,2
EMP2445,27,Male,Finance,Analyst,16734.62,24,4,No,Other,2,No,Divorced,1
EMP2446,40,Male,R&D,Manager,15499.55,6,4,No,Technical Degree,1,No,Married,4
EMP2447,26,Male,R&D,Executive,14077.84,20,15,No,Life Sciences,3,No,Divorced,2
EMP2448,24,Male,Finance,Consultant,6635.89,11,2,No,Human Resources,2,No,Single,4
EMP2449,22,Female,R&D,Executive,4212.5,32,14,No,Other,1,Yes,Single,3
EMP2450,59,Male,Sales,Consultant,12582.79,27,26,No,Life Sciences,1,No,Single,3
EMP2451,36,Male,R&D,Engineer,12189.36,21,1,No,Human Resources,2,No,Single,3
EMP2452,55,Male,R&D,Executive,5796.74,13,10,No,Human Resources,3,No,Married,3
EMP2453,56,Female,Finance,Executive,3484.32,22,20,No,Life Sciences,4,No,Single,3
EMP2454,46,Female,Finance,Executive,3912.4,22,10,No,Life Sciences,1,No,Married,3
EMP2455,45,Male,R&D,Engineer,19873.49,28,10,Yes,Other,3,No,Married,3
EMP2456,33,Female,HR,Manager,16212.72,21,2,No,Human Resources,2,No,Married,3
EMP2457,39,Female,Finance,Consultant,18634.78,18,8,No,Other,1,Yes,Single,4
EMP2458,36,Female,IT,Executive,5913.46,31,1,No,Human Resources,1,Yes,Single,3
EMP2459,37,Female,IT,Engineer,19309.95,21,1,No,Other,1,No,Married,3
EMP2460,48,Female,Sales,Manager,4996.45,14,4,No,Life Sciences,3,No,Married,3
EMP2461,29,Female,R&D,Consultant,11408.93,25,7,No,Life Sciences,1,No,Single,4
EMP2462,46,Female,HR,Engineer,17019.67,27,9,No,Medical,1,No,Divorced,3
EMP2463,38,Male,Sales,Consultant,8621.56,23,16,No,Other,2,No,Divorced,4
EMP2464,50,Male,R&D,Executive,9934.5,31,5,No,Medical,1,No,Divorced,3
EMP2465,29,Female,Finance,Manager,4743.24,29,2,Yes,Medical,3,No,Single,3
EMP2466,36,Male,IT,Engineer,4651.13,30,28,No,Technical Degree,2,No,Single,3
EMP2467,48,Male,HR,Manager,13342.44,26,23,No,Human Resources,4,No,Married,3
EMP2468,28,Female,IT,Executive,14321.82,20,11,No,Marketing,2,No,Single,3
EMP2469,24,Male,Finance,Manager,16103.32,19,18,Yes,Technical Degree,1,No,Single,3
EMP2470,50,Female,R&D,Manager,12241.94,27,25,No,Human Resources,4,No,Single,3
EMP2471,45,Female,Finance,Analyst,13800.79,25,25,No,Marketing,2,No,Married,3
EMP2472,24,Female,Finance,Manager,2736.55,23,19,No,Medical,1,Yes,Married,2
EMP2473,41,Male,IT,Consultant,5337.99,29,13,No,Marketing,2,No,Divorced,1
EMP2474,36,Male,HR,Engineer,19736.01,15,8,No,Life Sciences,3,No,Divorced,4
EMP2475,46,Male,Finance,Analyst,3829.89,3,3,No,Life Sciences,1,Yes,Single,3
EMP2476,51,Male,IT,Engineer,14378.79,10,4,No,Other,3,No,Single,3
EMP2477,35,Female,HR,Engineer,5581.45,15,3,No,Human Resources,1,Yes,Married,3
EMP2478,28,Female,R&D,Executive,15042.58,16,1,No,Technical Degree,3,No,Divorced,4
EMP2479,38,Male,R&D,Executive,14854.83,17,5,No,Medical,4,No,Divorced,3
EMP2480,41,Female,Sales,Analyst,6598.48,19,13,No,Human Resources,3,Yes,Divorced,3
EMP2481,57,Female,IT,Executive,7218.6,11,11,No,Medical,2,No,Single,4
EMP2482,30,Male,HR,Executive,13958.49,5,4,No,Life Sciences,1,No,Single,3
EMP2483,59,Female,Finance,Executive,9326.51,5,1,No,Technical Degree,2,Yes,Single,3
EMP2484,43,Male,R&D,Engineer,5904.59,14,10,No,Technical Degree,3,No,Married,3
EMP2485,23,Female,HR,Analyst,15304.39,26,8,Yes,Life Sciences,1,Yes,Divorced,3
EMP2486,45,Male,IT,Engineer,5197.58,8,8,No,Marketing,3,No,Married,3
EMP2487,29,Female,Sales,Consultant,17473.76,5,5,No,Technical Degree,4,Yes,Divorced,4
EMP2488,32,Female,R&D,Engineer,11506.72,7,3,No,Marketing,4,Yes,Single,3
EMP2489,34,Male,HR,Consultant,4349.76,16,6,No,Medical,4,No,Married,4
EMP2490,38,Male,HR,Manager,14646.27,14,12,No,Technical Degree,3,No,Married,3
EMP2491,29,Male,HR,Manager,11585.35,4,4,Yes,Other,3,Yes,Single,3
EMP2492,42,Male,IT,Consultant,7716.01,17,7,No,Life Sciences,4,No,Divorced,3
EMP2493,39,Female,IT,Consultant,9894.44,6,1,Yes,Marketing,3,No,Divorced,2
EMP2494,51,Female,IT,Engineer,7720.91,16,5,No,Other,2,No,Divorced,3
EMP2495,39,Male,Finance,Consultant,7102.95,29,25,Yes,Medical,3,No,Divorced,3
EMP2496,52,Female,HR,Analyst,5363.15,10,6,Yes,Medical,2,No,Single,3
EMP2497,59,Male,R&D,Manager,8848.42,29,10,Yes,Technical Degree,4,No,Single,3
EMP2498,53,Male,IT,Manager,6892.28,14,10,No,Technical Degree,3,No,Single,3
EMP2499,32,Female,IT,Consultant,14460.1,4,2,No,Other,4,No,Single,2
EMP2500,46,Female,HR,Executive,14467.84,13,4,No,Human Resources,1,Yes,Married,4
EMP2501,54,Male,IT,Executive,11282.2,18,16,Yes,Human Resources,3,Yes,Married,2
EMP2502,59,Male,Finance,Consultant,16114.03,33,1,No,Technical Degree,3,No,Married,3
EMP2503,29,Male,Finance,Analyst,17223.45,21,17,No,Human Resources,4,Yes,Single,3
EMP2504,32,Female,IT,Executive,12645.91,16,14,No,Life Sciences,4,Yes,Divorced,3
EMP2505,43,Female,HR,Consultant,13331.37,15,10,No,Other,4,No,Married,3
